dataset,model_size,milestone,vocab_size,seed,task,split,accuracy,f1,mcc
hybrid_3.7B,20m,500M,50257,0,mrpc,val,0.7193460490463215,0.8052930056710775,0.3176491959162439
hybrid_3.7B,20m,500M,50257,0,multirc,test,0.6454207920792079,0.5357817985417229,0.2605767815869377
hybrid_3.7B,20m,500M,50257,0,multirc,val,0.6872531418312388,0.6085393258426967,0.3638033812691783
hybrid_3.7B,20m,500M,50257,0,qqp,test,0.8768983428147415,0.8341165883411659,0.7363194642569071
hybrid_3.7B,20m,500M,50257,0,qqp,val,0.8765700151161193,0.8345795425245865,0.7362486147412115
hybrid_3.7B,20m,500M,50257,0,rte,test,0.516245487364621,0.48854961832061067,0.02964550873156959
hybrid_3.7B,20m,500M,50257,0,rte,val,0.5742971887550201,0.5470085470085471,0.14914279988977397
hybrid_3.7B,20m,500M,50257,0,wsc,test,0.5096153846153846,0.2608695652173913,-0.10158026066198407
hybrid_3.7B,20m,500M,50257,0,wsc,val,0.5357142857142857,0.43478260869565216,0.05337605126836238
hybrid_3.7B,20m,500M,50257,1,boolq,test,0.6642201834862386,0.7485112230874943,0.2559816150567548
hybrid_3.7B,20m,500M,50257,1,boolq,val,0.7083775185577943,0.782608695652174,0.3543852483057126
hybrid_3.7B,20m,500M,50257,1,mnli,test,0.7538461538461538,0.7529074539086623,0.6304979063507542
hybrid_3.7B,20m,500M,50257,1,mnli,val,0.7582185327595427,0.7576837373446345,0.637713057112748
hybrid_3.7B,20m,500M,50257,1,mrpc,test,0.7254901960784313,0.8238993710691824,0.2848984330882138
hybrid_3.7B,20m,500M,50257,1,mrpc,val,0.7193460490463215,0.8150807899461401,0.29032793065632995
hybrid_3.7B,20m,500M,50257,1,multirc,test,0.6423267326732673,0.561899949469429,0.2617818487774015
hybrid_3.7B,20m,500M,50257,1,multirc,val,0.6707360861759426,0.5990380411018802,0.3289914510250524
hybrid_3.7B,20m,500M,50257,1,qqp,test,0.8720009893643335,0.8292022839037592,0.7271839765871538
hybrid_3.7B,20m,500M,50257,1,qqp,val,0.8753607255737255,0.8341561528615835,0.7346455544582252
hybrid_3.7B,20m,500M,50257,1,rte,test,0.5595667870036101,0.49166666666666664,0.11028837235159372
hybrid_3.7B,20m,500M,50257,1,rte,val,0.5140562248995983,0.4097560975609756,0.028506069636910544
hybrid_3.7B,20m,500M,50257,1,wsc,test,0.49038461538461536,0.4044943820224719,-0.0253487849264747
hybrid_3.7B,20m,500M,50257,1,wsc,val,0.6964285714285714,0.6792452830188679,0.3915554237491469
hybrid_3.7B,20m,500M,50257,2,boolq,test,0.6776758409785932,0.7547696603071196,0.2922319128221955
hybrid_3.7B,20m,500M,50257,2,boolq,val,0.6776246023329798,0.7579617834394905,0.2864056379678111
hybrid_3.7B,20m,500M,50257,2,mnli,test,0.7597554763117677,0.7585956893712303,0.6393031962296453
hybrid_3.7B,20m,500M,50257,2,mnli,val,0.7612742227088691,0.7605060166962966,0.6425053586053757
hybrid_3.7B,20m,500M,50257,2,mrpc,test,0.7352941176470589,0.8211920529801324,0.33727465644112326
hybrid_3.7B,20m,500M,50257,2,mrpc,val,0.7574931880108992,0.8298279158699808,0.4186281980549439
hybrid_3.7B,20m,500M,50257,2,multirc,test,0.6491336633663366,0.570346046981561,0.2759298980691399
hybrid_3.7B,20m,500M,50257,2,multirc,val,0.6771992818671454,0.6130004304778304,0.3427178682122923
hybrid_3.7B,20m,500M,50257,2,qqp,test,0.8784813257482068,0.8362933591016627,0.7397441773924962
hybrid_3.7B,20m,500M,50257,2,qqp,val,0.8782190463102927,0.8368015911016169,0.7397834544454588
hybrid_3.7B,20m,500M,50257,2,rte,test,0.5270758122743683,0.4738955823293173,0.046718794624244275
hybrid_3.7B,20m,500M,50257,2,rte,val,0.6265060240963856,0.5903083700440529,0.2561692086222532
hybrid_3.7B,20m,500M,50257,2,wsc,test,0.47115384615384615,0.35294117647058826,-0.08718832136156193
hybrid_3.7B,20m,500M,50257,2,wsc,val,0.5,0.44,-0.010336227882434039
hybrid_3.7B,20m,50M,50257,0,boolq,test,0.6617737003058104,0.735026353617633,0.26912234351713626
hybrid_3.7B,20m,50M,50257,0,boolq,val,0.6765641569459173,0.7497949138638228,0.2955961216763494
hybrid_3.7B,20m,50M,50257,0,mnli,test,0.7266428935303108,0.7264345815579314,0.5904455883748976
hybrid_3.7B,20m,50M,50257,0,mnli,val,0.7218812864454687,0.7221167333181268,0.5829952955520905
hybrid_3.7B,20m,50M,50257,0,mrpc,test,0.7058823529411765,0.8187311178247734,0.19990543703818464
hybrid_3.7B,20m,50M,50257,0,mrpc,val,0.6975476839237057,0.8109028960817717,0.1956142501544012
hybrid_3.7B,20m,50M,50257,0,multirc,test,0.5864273927392739,0.46318607764390896,0.13573636932233343
hybrid_3.7B,20m,50M,50257,0,multirc,val,0.6341113105924596,0.5395390872119296,0.2515310078540713
hybrid_3.7B,20m,50M,50257,0,qqp,test,0.8244125649270344,0.7637525375220473,0.6241259899153127
hybrid_3.7B,20m,50M,50257,0,qqp,val,0.825175209564381,0.7668511527324707,0.6272373799050827
hybrid_3.7B,20m,50M,50257,0,rte,test,0.51985559566787,0.4388185654008439,0.027820613075656028
hybrid_3.7B,20m,50M,50257,0,rte,val,0.5060240963855421,0.43317972350230416,0.01140319334126594
hybrid_3.7B,20m,50M,50257,0,wsc,test,0.5192307692307693,0.4318181818181818,0.029205721807678706
hybrid_3.7B,20m,50M,50257,0,wsc,val,0.48214285714285715,0.40816326530612246,-0.04938731402832992
hybrid_3.7B,20m,50M,50257,1,boolq,test,0.6657492354740061,0.7485622268230964,0.26113542125230893
hybrid_3.7B,20m,50M,50257,1,boolq,val,0.6924708377518558,0.7676282051282052,0.322184883513235
hybrid_3.7B,20m,50M,50257,1,mnli,test,0.7123790117167601,0.7123057009593546,0.5692864110525343
hybrid_3.7B,20m,50M,50257,1,mnli,val,0.714955055893662,0.7151602736698407,0.5725230764153303
hybrid_3.7B,20m,50M,50257,1,mrpc,test,0.7107843137254902,0.8138801261829653,0.2389854653102441
hybrid_3.7B,20m,50M,50257,1,mrpc,val,0.6839237057220708,0.795774647887324,0.17002091233374797
hybrid_3.7B,20m,50M,50257,1,multirc,test,0.5767326732673267,0.5002435460301997,0.1332555943873799
hybrid_3.7B,20m,50M,50257,1,multirc,val,0.6208258527827648,0.5502555366269165,0.22702004739142811
hybrid_3.7B,20m,50M,50257,1,qqp,test,0.8196388820183033,0.7577891450209261,0.6142413397597885
hybrid_3.7B,20m,50M,50257,1,qqp,val,0.8206128899271677,0.7600808674875942,0.6169834752898278
hybrid_3.7B,20m,50M,50257,1,rte,test,0.5306859205776173,0.35,0.03959456270176532
hybrid_3.7B,20m,50M,50257,1,rte,val,0.5742971887550201,0.4175824175824176,0.1732324819561476
hybrid_3.7B,20m,50M,50257,1,wsc,test,0.5,0.5272727272727272,0.11648044680866879
hybrid_3.7B,20m,50M,50257,1,wsc,val,0.5,0.5483870967741935,0.021350420507344953
hybrid_3.7B,20m,50M,50257,2,boolq,test,0.6654434250764526,0.7456996745699674,0.2645262203148654
hybrid_3.7B,20m,50M,50257,2,boolq,val,0.7030752916224814,0.7727272727272727,0.35013134967977627
hybrid_3.7B,20m,50M,50257,2,mnli,test,0.7255221599592461,0.7252550188471147,0.5888125918375133
hybrid_3.7B,20m,50M,50257,2,mnli,val,0.7156171220493494,0.7158576816711198,0.5735694012742679
hybrid_3.7B,20m,50M,50257,2,mrpc,test,0.696078431372549,0.8103975535168195,0.1656065918207983
hybrid_3.7B,20m,50M,50257,2,mrpc,val,0.7084468664850136,0.8189509306260575,0.24059093821485503
hybrid_3.7B,20m,50M,50257,2,multirc,test,0.5903465346534653,0.5417628057221966,0.17309340411692323
hybrid_3.7B,20m,50M,50257,2,multirc,val,0.6384201077199282,0.5963927855711423,0.26897309782465106
hybrid_3.7B,20m,50M,50257,2,qqp,test,0.8236705416769725,0.7612285226245101,0.6214609439503487
hybrid_3.7B,20m,50M,50257,2,qqp,val,0.8276212725024048,0.7674108136171475,0.6304908278150028
hybrid_3.7B,20m,50M,50257,2,rte,test,0.5415162454873647,0.5605536332179931,0.09170340933641251
hybrid_3.7B,20m,50M,50257,2,rte,val,0.5261044176706827,0.5426356589147286,0.052669262408092096
hybrid_3.7B,20m,50M,50257,2,wsc,test,0.5673076923076923,0.2857142857142857,-0.006290435587146747
hybrid_3.7B,20m,50M,50257,2,wsc,val,0.5178571428571429,0.12903225806451613,-0.040360367639778745
hybrid_3.7B,20m,750M,50257,0,boolq,test,0.6697247706422018,0.7421203438395415,0.2849520789100073
hybrid_3.7B,20m,750M,50257,0,boolq,val,0.7200424178154825,0.7818181818181819,0.3933518726347039
hybrid_3.7B,20m,750M,50257,0,mnli,test,0.758125318390219,0.7570912255512536,0.6370039815584104
hybrid_3.7B,20m,750M,50257,0,mnli,val,0.7579893560133432,0.7575196076387791,0.6372042137500854
hybrid_3.7B,20m,750M,50257,0,mrpc,test,0.7156862745098039,0.8152866242038217,0.2599641848401752
hybrid_3.7B,20m,750M,50257,0,mrpc,val,0.7138964577656676,0.8073394495412844,0.2859907500517933
hybrid_3.7B,20m,750M,50257,0,multirc,test,0.6516089108910891,0.577855536115971,0.2825465808291101
hybrid_3.7B,20m,750M,50257,0,multirc,val,0.6746858168761221,0.6164267569856055,0.3381367739267731
hybrid_3.7B,20m,750M,50257,0,qqp,test,0.8764778629730399,0.8343065693430657,0.7360090208787042
hybrid_3.7B,20m,750M,50257,0,qqp,val,0.8796482066785763,0.8396381880104002,0.7435937740169106
hybrid_3.7B,20m,750M,50257,0,rte,test,0.5631768953068592,0.45248868778280543,0.11481882195044406
hybrid_3.7B,20m,750M,50257,0,rte,val,0.5783132530120482,0.45595854922279794,0.17297550002576423
hybrid_3.7B,20m,750M,50257,0,wsc,test,0.5769230769230769,0.26666666666666666,-0.0018805200086002755
hybrid_3.7B,20m,750M,50257,0,wsc,val,0.5178571428571429,0.4,0.013504392004871415
hybrid_3.7B,20m,750M,50257,1,boolq,test,0.6758409785932722,0.7558728696453247,0.28441990654367727
hybrid_3.7B,20m,750M,50257,1,boolq,val,0.694591728525981,0.7688603531300161,0.3274838386788082
hybrid_3.7B,20m,750M,50257,1,mnli,test,0.7551706571574122,0.7539639648896478,0.6325433856006787
hybrid_3.7B,20m,750M,50257,1,mnli,val,0.7591097756614296,0.758597293162976,0.6389473638661968
hybrid_3.7B,20m,750M,50257,1,mrpc,test,0.7254901960784313,0.8145695364238411,0.3110860448076703
hybrid_3.7B,20m,750M,50257,1,mrpc,val,0.7411444141689373,0.8230912476722533,0.3658022400887853
hybrid_3.7B,20m,750M,50257,1,multirc,test,0.6472772277227723,0.5574534161490683,0.268933663768893
hybrid_3.7B,20m,750M,50257,1,multirc,val,0.6754039497307002,0.608318890814558,0.33885093733760757
hybrid_3.7B,20m,750M,50257,1,qqp,test,0.8766015335147168,0.833516868555411,0.7355345207534948
hybrid_3.7B,20m,750M,50257,1,qqp,val,0.8771746598873162,0.8353534981394835,0.737512979329438
hybrid_3.7B,20m,750M,50257,1,rte,test,0.5270758122743683,0.5969230769230769,0.08291078106354362
hybrid_3.7B,20m,750M,50257,1,rte,val,0.5542168674698795,0.6237288135593221,0.11851092415895223
hybrid_3.7B,20m,750M,50257,1,wsc,test,0.5,0.3157894736842105,-0.07814992025518341
hybrid_3.7B,20m,750M,50257,1,wsc,val,0.5714285714285714,0.6129032258064516,0.17080336405875962
hybrid_3.7B,20m,750M,50257,2,boolq,test,0.6773700305810397,0.7645614818120955,0.277711859406158
hybrid_3.7B,20m,750M,50257,2,boolq,val,0.6988335100742312,0.7808641975308642,0.3265395054060112
hybrid_3.7B,20m,750M,50257,2,mnli,test,0.7648497198166072,0.7633465154906626,0.6468119692833435
hybrid_3.7B,20m,750M,50257,2,mnli,val,0.7644572330727509,0.7636489147240653,0.6474880588448123
hybrid_3.7B,20m,750M,50257,2,mrpc,test,0.7475490196078431,0.8274706867671692,0.3755773692960327
hybrid_3.7B,20m,750M,50257,2,mrpc,val,0.7629427792915532,0.8330134357005758,0.43368844575618326
hybrid_3.7B,20m,750M,50257,2,multirc,test,0.6485148514851485,0.576961271102284,0.27716940094879017
hybrid_3.7B,20m,750M,50257,2,multirc,val,0.6721723518850987,0.6032159930465015,0.3320857471310898
hybrid_3.7B,20m,750M,50257,2,qqp,test,0.8790254761315854,0.837772397094431,0.7414971443759829
hybrid_3.7B,20m,750M,50257,2,qqp,val,0.8813522055792222,0.8418043900472718,0.7471394344676672
hybrid_3.7B,20m,750M,50257,2,rte,test,0.516245487364621,0.5759493670886076,0.05387340324948807
hybrid_3.7B,20m,750M,50257,2,rte,val,0.5943775100401606,0.6505190311418685,0.20099501126603433
hybrid_3.7B,20m,750M,50257,2,wsc,test,0.4423076923076923,0.32558139534883723,-0.14173249110725267
hybrid_3.7B,20m,750M,50257,2,wsc,val,0.5357142857142857,0.48,0.062017367294604234
hybrid_3.7B,20m,75M,50257,0,boolq,test,0.6657492354740061,0.7654003004936681,0.23845273124441432
hybrid_3.7B,20m,75M,50257,0,boolq,val,0.6755037115588547,0.7746686303387335,0.2594150586312661
hybrid_3.7B,20m,75M,50257,0,mnli,test,0.7298013245033113,0.7295661154175238,0.595271959897523
hybrid_3.7B,20m,75M,50257,0,mnli,val,0.7326525935168445,0.7328479058948026,0.5990896512567165
hybrid_3.7B,20m,75M,50257,0,mrpc,test,0.6764705882352942,0.7884615384615384,0.1470557229164403
hybrid_3.7B,20m,75M,50257,0,mrpc,val,0.7166212534059946,0.8102189781021898,0.29044754212002377
hybrid_3.7B,20m,75M,50257,0,multirc,test,0.581476897689769,0.49913601579856826,0.14019490726256909
hybrid_3.7B,20m,75M,50257,0,multirc,val,0.6351885098743267,0.5709459459459459,0.2572118842291279
hybrid_3.7B,20m,75M,50257,0,qqp,test,0.8433836260202819,0.7885809682804674,0.6642420153255025
hybrid_3.7B,20m,75M,50257,0,qqp,val,0.8433970042599972,0.7900206367924528,0.6652535198680983
hybrid_3.7B,20m,75M,50257,0,rte,test,0.5018050541516246,0.6443298969072165,0.09662107694676249
hybrid_3.7B,20m,75M,50257,0,rte,val,0.5060240963855421,0.6515580736543909,0.028366079312395653
hybrid_3.7B,20m,75M,50257,0,wsc,test,0.5096153846153846,0.37037037037037035,-0.028851527313911402
hybrid_3.7B,20m,75M,50257,0,wsc,val,0.44642857142857145,0.43636363636363634,-0.10492661682166682
hybrid_3.7B,20m,75M,50257,1,boolq,test,0.6645259938837921,0.7516413855558071,0.25231734421381385
hybrid_3.7B,20m,75M,50257,1,boolq,val,0.6861081654294804,0.7716049382716049,0.2961789617837807
hybrid_3.7B,20m,75M,50257,1,mnli,test,0.7290881304126338,0.7289903201390012,0.5943735510118795
hybrid_3.7B,20m,75M,50257,1,mnli,val,0.7300043288940948,0.7301541091683577,0.5950922737760657
hybrid_3.7B,20m,75M,50257,1,mrpc,test,0.7181372549019608,0.8188976377952756,0.26173753820926626
hybrid_3.7B,20m,75M,50257,1,mrpc,val,0.6948228882833788,0.8,0.21471825189735405
hybrid_3.7B,20m,75M,50257,1,multirc,test,0.5965346534653465,0.4887611082070047,0.16103862761730336
hybrid_3.7B,20m,75M,50257,1,multirc,val,0.6456014362657092,0.5568028738212842,0.2759341954467391
hybrid_3.7B,20m,75M,50257,1,qqp,test,0.8290378431857531,0.7676326228736637,0.6324061379295022
hybrid_3.7B,20m,75M,50257,1,qqp,val,0.8278961110347671,0.7674366783034985,0.6308465009696721
hybrid_3.7B,20m,75M,50257,1,rte,test,0.5342960288808665,0.5656565656565656,0.0810750160464632
hybrid_3.7B,20m,75M,50257,1,rte,val,0.5742971887550201,0.5859375,0.149108310355792
hybrid_3.7B,20m,75M,50257,1,wsc,test,0.49038461538461536,0.5137614678899083,0.08828031273114291
hybrid_3.7B,20m,75M,50257,1,wsc,val,0.5178571428571429,0.5846153846153846,0.06952899289059493
hybrid_3.7B,20m,75M,50257,2,boolq,test,0.6645259938837921,0.7413345908983731,0.26831796236326844
hybrid_3.7B,20m,75M,50257,2,boolq,val,0.6786850477200425,0.7554479418886199,0.2938585169430884
hybrid_3.7B,20m,75M,50257,2,mnli,test,0.7281711665817626,0.7279547101787435,0.5929427109601718
hybrid_3.7B,20m,75M,50257,2,mnli,val,0.729087621909297,0.7293081442167674,0.593718949003506
hybrid_3.7B,20m,75M,50257,2,mrpc,test,0.7328431372549019,0.834597875569044,0.3158062380820624
hybrid_3.7B,20m,75M,50257,2,mrpc,val,0.7002724795640327,0.8129251700680272,0.20614043963776105
hybrid_3.7B,20m,75M,50257,2,multirc,test,0.5860148514851485,0.49047981721249045,0.14412765293655982
hybrid_3.7B,20m,75M,50257,2,multirc,val,0.6535008976660682,0.586014586014586,0.2938937766716094
hybrid_3.7B,20m,75M,50257,2,qqp,test,0.8410338857284195,0.7833619846968012,0.657829758237143
hybrid_3.7B,20m,75M,50257,2,qqp,val,0.8437542943520682,0.7885909783942583,0.6646783983725414
hybrid_3.7B,20m,75M,50257,2,rte,test,0.5306859205776173,0.48,0.05436815125120258
hybrid_3.7B,20m,75M,50257,2,rte,val,0.5301204819277109,0.47058823529411764,0.06085752934277241
hybrid_3.7B,20m,75M,50257,2,wsc,test,0.5576923076923077,0.28125,-0.02305714879553582
hybrid_3.7B,20m,75M,50257,2,wsc,val,0.5357142857142857,0.3157894736842105,0.03739787960033829
hybrid_3.7B,20m,final,50257,0,boolq,test,0.6819571865443425,0.7625570776255708,0.29538688675685687
hybrid_3.7B,20m,final,50257,0,boolq,val,0.7168610816542949,0.7902592301649647,0.3725165652682908
hybrid_3.7B,20m,final,50257,0,mnli,test,0.764951604686704,0.7634953421196223,0.6472159450183137
hybrid_3.7B,20m,final,50257,0,mnli,val,0.7590333834126964,0.7582394822382651,0.6390686251919049
hybrid_3.7B,20m,final,50257,0,mrpc,test,0.7475490196078431,0.8297520661157025,0.3692703990845682
hybrid_3.7B,20m,final,50257,0,mrpc,val,0.7493188010899182,0.8250950570342205,0.395789315911299
hybrid_3.7B,20m,final,50257,0,multirc,test,0.6357260726072608,0.5846660395108184,0.260842506793297
hybrid_3.7B,20m,final,50257,0,multirc,val,0.6782764811490126,0.634881825590872,0.34797300068016424
hybrid_3.7B,20m,final,50257,0,qqp,test,0.8815978233984665,0.8412535234621125,0.7470240495137498
hybrid_3.7B,20m,final,50257,0,qqp,val,0.8850075580596399,0.847143065906766,0.7553474944699522
hybrid_3.7B,20m,final,50257,0,rte,test,0.5956678700361011,0.5971223021582733,0.19531333439263796
hybrid_3.7B,20m,final,50257,0,rte,val,0.5863453815261044,0.5863453815261044,0.17270967741935483
hybrid_3.7B,20m,final,50257,0,wsc,test,0.5673076923076923,0.18181818181818182,-0.06542183058133179
hybrid_3.7B,20m,final,50257,0,wsc,val,0.5178571428571429,0.22857142857142856,-0.017409348335546287
hybrid_3.7B,20m,final,50257,1,boolq,test,0.6724770642201835,0.7422382671480144,0.294253397039813
hybrid_3.7B,20m,final,50257,1,boolq,val,0.6988335100742312,0.7629382303839732,0.3509733897460597
hybrid_3.7B,20m,final,50257,1,mnli,test,0.7651553744268976,0.7636696297514532,0.6473195598506414
hybrid_3.7B,20m,final,50257,1,mnli,val,0.7651956914771715,0.7643792954951952,0.6484369650654722
hybrid_3.7B,20m,final,50257,1,mrpc,test,0.7598039215686274,0.8403908794788274,0.3977080766890097
hybrid_3.7B,20m,final,50257,1,mrpc,val,0.7384196185286104,0.8188679245283019,0.3648150054281101
hybrid_3.7B,20m,final,50257,1,multirc,test,0.6547029702970297,0.582126809785322,0.2891155525199641
hybrid_3.7B,20m,final,50257,1,multirc,val,0.6840215439856373,0.6197061365600691,0.3567509948005186
hybrid_3.7B,20m,final,50257,1,qqp,test,0.8802621815483552,0.8380882303755979,0.7431142381118184
hybrid_3.7B,20m,final,50257,1,qqp,val,0.8835783976913564,0.8433084264259821,0.7507274121167744
hybrid_3.7B,20m,final,50257,1,rte,test,0.5595667870036101,0.5481481481481482,0.11950519190553417
hybrid_3.7B,20m,final,50257,1,rte,val,0.642570281124498,0.6276150627615062,0.2856692795230057
hybrid_3.7B,20m,final,50257,1,wsc,test,0.49038461538461536,0.3291139240506329,-0.08093590946858627
hybrid_3.7B,20m,final,50257,1,wsc,val,0.5357142857142857,0.43478260869565216,0.05337605126836238
hybrid_3.7B,20m,final,50257,2,boolq,test,0.6859327217125383,0.7614401858304297,0.31012284451930877
hybrid_3.7B,20m,final,50257,2,boolq,val,0.6977730646871686,0.7736298649722002,0.331442914654479
hybrid_3.7B,20m,final,50257,2,mnli,test,0.7714722363728986,0.7700977666628411,0.6570288960744237
hybrid_3.7B,20m,final,50257,2,mnli,val,0.7704922207226707,0.769674205252751,0.6563503050591912
hybrid_3.7B,20m,final,50257,2,mrpc,test,0.7843137254901961,0.8571428571428571,0.4664774366413155
hybrid_3.7B,20m,final,50257,2,mrpc,val,0.7574931880108992,0.8366972477064221,0.404521077854174
hybrid_3.7B,20m,final,50257,2,multirc,test,0.6563531353135313,0.5872150644202181,0.2936143705973161
hybrid_3.7B,20m,final,50257,2,multirc,val,0.6822262118491921,0.630171333054743,0.3542422787366458
hybrid_3.7B,20m,final,50257,2,qqp,test,0.8858273559238189,0.8477773380820472,0.7568085684651572
hybrid_3.7B,20m,final,50257,2,qqp,val,0.8850350419128762,0.8473524796555122,0.755563000881921
hybrid_3.7B,20m,final,50257,2,rte,test,0.5884476534296029,0.5581395348837209,0.1732505528696553
hybrid_3.7B,20m,final,50257,2,rte,val,0.6265060240963856,0.579185520361991,0.2585122007299506
hybrid_3.7B,20m,final,50257,2,wsc,test,0.4326923076923077,0.3218390804597701,-0.15616470413648798
hybrid_3.7B,20m,final,50257,2,wsc,val,0.5178571428571429,0.4,0.013504392004871415
hybrid_3.7B,60m,1000M,50257,0,boolq,test,0.6932721712538227,0.7647196809758386,0.3298136245610519
hybrid_3.7B,60m,1000M,50257,0,boolq,val,0.7073170731707317,0.7766990291262136,0.3585161384490232
hybrid_3.7B,60m,1000M,50257,0,mnli,test,0.7716760061130922,0.7711679634517683,0.6584938075445271
hybrid_3.7B,60m,1000M,50257,0,mnli,val,0.7799648595655827,0.7799020355304217,0.6699851457002068
hybrid_3.7B,60m,1000M,50257,0,mrpc,test,0.75,0.8425925925925926,0.370543890415596
